ticket_id,day_of_week,day_of_week_num,company_id,company_size,company_size_cat,industry,industry_cat,customer_tier,customer_tier_cat,org_users,region,region_cat,past_30d_tickets,past_90d_incidents,product_area,product_area_cat,booking_channel,booking_channel_cat,reported_by_role,reported_by_role_cat,customers_affected,error_rate_pct,downtime_min,payment_impact_flag,security_incident_flag,data_loss_flag,has_runbook,customer_sentiment,customer_sentiment_cat,description_length,priority,priority_cat
1000033965,Fri,5,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,4,1,auth,1,email,2,support,1,43,1.487334875,0,0,0,0,1,neutral,2,477,low,1
1000033966,Wed,3,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,1,1,data_pipeline,4,web,1,support,1,23,13.61855831,0,0,0,0,1,neutral,2,316,low,1
1000033967,Sun,7,100008,Small,1,media,7,Basic,1,82,APAC,3,6,1,notifications,6,email,2,support,1,11,2.402022415,49,0,0,0,0,neutral,2,425,medium,2
1000033968,Tue,2,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,2,1,auth,1,email,2,devops,2,28,0.838074387,0,0,0,0,1,neutral,2,472,low,1
1000033969,Thu,4,100015,Small,1,media,7,Basic,1,126,APAC,3,1,1,billing,2,email,2,support,1,9,4.647781945,0,0,0,0,0,negative,1,337,low,1
1000033970,Mon,1,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,3,5,auth,1,chat,3,support,1,1773,1.151853247,4,0,0,0,1,negative,1,613,high,3
1000033971,Mon,1,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,3,5,analytics,5,email,2,support,1,10,0.973787896,0,0,0,0,1,negative,1,237,low,1
1000033972,Mon,1,100005,Large,3,logistics,6,Plus,2,4799,EMEA,2,2,5,analytics,5,chat,3,product_manager,3,114,3.573412372,14,0,0,0,0,neutral,2,357,medium,2
1000033973,Thu,4,100002,Large,3,fintech,1,Enterprise,3,5223,AMER,1,7,2,auth,1,chat,3,support,1,511,7.838270155,0,0,0,0,1,negative,1,533,high,3
1000033974,Fri,5,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,2,0,analytics,5,email,2,support,1,12,0.756864891,15,0,0,0,0,neutral,2,505,low,1
1000033975,Tue,2,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,7,1,notifications,6,chat,3,product_manager,3,367,4.606871065,0,0,0,0,0,negative,1,412,medium,2
1000033976,Tue,2,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,2,1,billing,2,web,1,support,1,76,4.970271779,14,0,0,0,0,negative,1,395,medium,2
1000033977,Wed,3,100012,Small,1,gaming,4,Basic,1,71,APAC,3,2,1,billing,2,web,1,support,1,12,1.897488689,25,1,0,0,0,negative,1,313,medium,2
1000033978,Fri,5,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,3,0,billing,2,email,2,product_manager,3,13,10.7479588,0,0,0,0,1,neutral,2,444,low,1
1000033979,Tue,2,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,1,0,mobile,3,email,2,finance,4,154,7.596044633,16,0,0,0,1,neutral,2,431,high,3
1000033980,Mon,1,100004,Small,1,saas_b2b,3,Plus,2,118,APAC,3,0,3,notifications,6,web,1,product_manager,3,10,2.05255128,5,0,0,0,1,neutral,2,333,low,1
1000033981,Fri,5,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,4,0,analytics,5,web,1,support,1,13,1.005093968,0,0,0,0,0,neutral,2,387,low,1
1000033982,Wed,3,100017,Small,1,saas_b2b,3,Basic,1,150,APAC,3,1,3,analytics,5,email,2,finance,4,12,0.310366249,13,0,0,0,1,neutral,2,368,low,1
1000033983,Thu,4,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,3,1,notifications,6,email,2,devops,2,29,5.703312657,7,0,0,0,1,neutral,2,468,medium,2
1000033984,Thu,4,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,15,0,data_pipeline,4,phone,4,finance,4,2243,18.65934978,0,0,0,0,1,negative,1,582,high,3
1000033985,Wed,3,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,6,1,notifications,6,web,1,product_manager,3,689,5.091805572,7,0,0,0,1,neutral,2,470,medium,2
1000033986,Sun,7,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,1,3,auth,1,web,1,finance,4,51,9.953405408,0,0,0,0,0,neutral,2,387,medium,2
1000033987,Thu,4,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,6,0,notifications,6,email,2,c_level,5,161,12.42522032,0,0,0,0,1,neutral,2,457,medium,2
1000033988,Tue,2,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,2,0,analytics,5,web,1,product_manager,3,5,0.988963536,0,0,0,0,1,negative,1,362,low,1
1000033989,Mon,1,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,6,1,analytics,5,chat,3,support,1,17,0.650172423,8,0,0,0,1,neutral,2,270,low,1
1000033990,Mon,1,100020,Medium,2,gaming,4,Plus,2,481,AMER,1,1,0,mobile,3,email,2,devops,2,4,3.355052558,32,0,0,0,1,neutral,2,137,low,1
1000033991,Fri,5,100010,Large,3,saas_b2b,3,Plus,2,5353,EMEA,2,5,0,data_pipeline,4,email,2,support,1,2289,23.86689402,12,0,0,0,0,neutral,2,608,high,3
1000033992,Tue,2,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,2,1,auth,1,email,2,support,1,14,12.45284512,72,0,0,0,0,neutral,2,379,medium,2
1000033993,Tue,2,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,8,3,mobile,3,chat,3,support,1,867,9.356198089,12,0,0,0,1,negative,1,412,high,3
1000033994,Wed,3,100018,Large,3,saas_b2b,3,Plus,2,5721,EMEA,2,9,2,data_pipeline,4,phone,4,product_manager,3,243,7.809341011,0,0,0,0,1,positive,3,451,medium,2
1000033995,Sat,6,100002,Large,3,fintech,1,Enterprise,3,5223,APAC,3,6,3,analytics,5,web,1,support,1,61,2.56259769,0,0,0,0,1,negative,1,581,low,1
1000033996,Tue,2,100018,Large,3,saas_b2b,3,Plus,2,5721,EMEA,2,8,3,auth,1,email,2,support,1,2318,5.382022672,35,0,0,0,1,neutral,2,589,high,3
1000033997,Thu,4,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,1,2,billing,2,email,2,devops,2,22,3.098191571,0,1,0,0,0,neutral,2,392,medium,2
1000033998,Fri,5,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,6,4,analytics,5,email,2,support,1,174,2.903882809,7,0,0,0,0,neutral,2,423,medium,2
1000033999,Wed,3,100020,Medium,2,gaming,4,Plus,2,481,AMER,1,0,0,billing,2,email,2,devops,2,56,1.187975281,73,0,0,0,1,neutral,2,372,medium,2
1000034000,Mon,1,100020,Medium,2,gaming,4,Plus,2,481,AMER,1,2,0,notifications,6,web,1,support,1,11,9.126735896,33,0,0,0,1,negative,1,175,medium,2
1000034001,Mon,1,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,7,1,notifications,6,chat,3,devops,2,292,1.538329947,10,0,0,0,1,neutral,2,466,high,3
1000034002,Tue,2,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,2,1,mobile,3,email,2,product_manager,3,3,6.607580608,0,0,0,0,1,neutral,2,265,low,1
1000034003,Tue,2,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,8,2,analytics,5,web,1,devops,2,280,1.371261679,0,0,0,0,1,negative,1,321,low,1
1000034004,Thu,4,100003,Small,1,media,7,Plus,2,100,AMER,1,5,1,analytics,5,chat,3,product_manager,3,8,3.095691101,4,0,0,0,0,neutral,2,230,low,1
1000034005,Mon,1,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,3,0,data_pipeline,4,email,2,support,1,86,1.209003935,0,0,0,1,0,neutral,2,247,medium,2
1000034006,Fri,5,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,9,2,analytics,5,phone,4,c_level,5,469,0.698207925,10,0,0,0,1,negative,1,531,high,3
1000034007,Sat,6,100011,Small,1,gaming,4,Basic,1,74,APAC,3,0,2,mobile,3,web,1,finance,4,8,2.190162542,35,0,0,0,1,neutral,2,300,low,1
1000034008,Mon,1,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,4,2,auth,1,web,1,finance,4,105,4.380905768,0,0,0,0,0,neutral,2,399,medium,2
1000034009,Tue,2,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,5,2,auth,1,email,2,support,1,12,1.585620923,17,0,0,0,0,neutral,2,302,low,1
1000034010,Wed,3,100006,Small,1,logistics,6,Basic,1,73,AMER,1,7,3,auth,1,web,1,product_manager,3,15,5.845045573,45,0,0,0,0,neutral,2,246,medium,2
1000034011,Wed,3,100005,Large,3,logistics,6,Plus,2,4799,EMEA,2,6,1,data_pipeline,4,web,1,support,1,176,6.68295743,0,0,0,0,1,negative,1,424,medium,2
1000034012,Tue,2,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,1,2,analytics,5,phone,4,support,1,40,3.516835505,0,0,0,0,0,neutral,2,423,low,1
1000034013,Fri,5,100002,Large,3,fintech,1,Enterprise,3,5223,AMER,1,5,1,auth,1,web,1,finance,4,1553,5.869745578,0,0,0,0,1,positive,3,476,high,3
1000034014,Thu,4,100011,Small,1,gaming,4,Basic,1,74,APAC,3,3,1,mobile,3,web,1,product_manager,3,0,3.173925705,16,0,0,0,0,neutral,2,221,low,1
1000034015,Wed,3,100018,Large,3,saas_b2b,3,Plus,2,5721,EMEA,2,6,1,auth,1,phone,4,product_manager,3,426,1.827230112,8,0,0,0,1,negative,1,237,medium,2
1000034016,Tue,2,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,0,3,data_pipeline,4,email,2,finance,4,53,10.0049994,64,0,0,0,1,neutral,2,226,high,3
1000034017,Thu,4,100002,Large,3,fintech,1,Enterprise,3,5223,AMER,1,4,2,analytics,5,email,2,devops,2,625,5.59290025,0,0,0,0,0,neutral,2,560,high,3
1000034018,Tue,2,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,3,2,mobile,3,phone,4,devops,2,4,0,0,0,0,0,0,neutral,2,378,low,1
1000034019,Fri,5,100012,Small,1,gaming,4,Basic,1,71,APAC,3,4,0,notifications,6,web,1,support,1,2,12.31043882,0,0,0,0,0,neutral,2,225,low,1
1000034020,Fri,5,100008,Small,1,media,7,Basic,1,82,APAC,3,4,3,mobile,3,web,1,devops,2,8,0.758918009,0,0,0,0,0,neutral,2,285,low,1
1000034021,Tue,2,100011,Small,1,gaming,4,Basic,1,74,APAC,3,1,0,analytics,5,web,1,devops,2,3,1.437692586,27,0,0,0,0,positive,3,275,low,1
1000034022,Tue,2,100003,Small,1,media,7,Plus,2,100,AMER,1,1,2,analytics,5,chat,3,support,1,4,0.827241687,37,0,0,0,1,positive,3,386,low,1
1000034023,Mon,1,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,8,2,analytics,5,web,1,support,1,85,0.235042704,2,0,0,0,0,neutral,2,292,low,1
1000034024,Thu,4,100005,Large,3,logistics,6,Plus,2,4799,EMEA,2,8,0,mobile,3,phone,4,product_manager,3,760,2.582844752,11,0,0,0,1,negative,1,460,medium,2
1000034025,Wed,3,100013,Medium,2,media,7,Plus,2,701,APAC,3,2,3,billing,2,email,2,support,1,98,2.999086324,10,0,0,0,1,neutral,2,373,medium,2
1000034026,Fri,5,100003,Small,1,media,7,Plus,2,100,AMER,1,2,2,notifications,6,web,1,support,1,3,10.02134421,0,0,0,0,0,neutral,2,431,low,1
1000034027,Thu,4,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,1,1,billing,2,email,2,support,1,22,0.550556888,25,0,0,0,0,neutral,2,378,medium,2
1000034028,Sun,7,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,0,3,notifications,6,web,1,devops,2,8,0.31126949,0,0,0,0,0,neutral,2,172,low,1
1000034029,Tue,2,100003,Small,1,media,7,Plus,2,100,AMER,1,1,3,mobile,3,web,1,devops,2,3,7.809724504,0,0,0,0,1,neutral,2,324,low,1
1000034030,Fri,5,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,1,0,mobile,3,chat,3,finance,4,20,3.132730994,0,0,0,0,1,neutral,2,359,low,1
1000034031,Sat,6,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,3,3,mobile,3,web,1,devops,2,37,2.732284713,19,0,0,0,0,neutral,2,260,medium,2
1000034032,Mon,1,100013,Medium,2,media,7,Plus,2,701,APAC,3,8,2,mobile,3,email,2,devops,2,2,11.24421693,0,0,0,0,0,neutral,2,309,low,1
1000034033,Mon,1,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,4,2,data_pipeline,4,web,1,devops,2,70,0.865393239,0,0,0,0,1,neutral,2,224,low,1
1000034034,Tue,2,100018,Large,3,saas_b2b,3,Plus,2,5721,EMEA,2,7,1,analytics,5,web,1,finance,4,329,4.636065741,2,0,0,0,1,neutral,2,480,medium,2
1000034035,Wed,3,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,1,1,billing,2,email,2,c_level,5,19,0.459757685,0,0,0,0,1,negative,1,435,low,1
1000034036,Fri,5,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,4,2,data_pipeline,4,phone,4,support,1,629,1.955308911,61,0,0,0,1,negative,1,577,high,3
1000034037,Thu,4,100002,Large,3,fintech,1,Enterprise,3,5223,APAC,3,7,4,notifications,6,phone,4,support,1,131,2.673083403,0,0,0,0,1,neutral,2,367,medium,2
1000034038,Fri,5,100003,Small,1,media,7,Plus,2,100,AMER,1,5,1,notifications,6,phone,4,support,1,2,4.122164692,21,0,0,0,0,neutral,2,148,low,1
1000034039,Thu,4,100004,Small,1,saas_b2b,3,Plus,2,118,APAC,3,2,3,analytics,5,email,2,finance,4,3,1.837150964,0,0,0,0,0,neutral,2,239,low,1
1000034040,Mon,1,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,2,2,analytics,5,email,2,devops,2,17,2.954831094,22,0,0,0,1,neutral,2,364,medium,2
1000034041,Fri,5,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,7,1,mobile,3,email,2,support,1,452,2.941317116,0,0,0,0,1,neutral,2,319,medium,2
1000034042,Thu,4,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,1,3,notifications,6,chat,3,devops,2,0,15.69509748,0,0,0,0,1,neutral,2,146,low,1
1000034043,Thu,4,100013,Medium,2,media,7,Plus,2,701,APAC,3,3,0,notifications,6,chat,3,product_manager,3,11,0.302689332,13,0,0,0,1,neutral,2,345,low,1
1000034044,Mon,1,100010,Large,3,saas_b2b,3,Plus,2,5353,EMEA,2,3,3,auth,1,email,2,c_level,5,371,3.28594913,0,0,0,0,0,negative,1,446,medium,2
1000034045,Tue,2,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,1,1,auth,1,chat,3,devops,2,72,10.0803214,7,0,0,0,1,neutral,2,288,high,3
1000034046,Thu,4,100002,Large,3,fintech,1,Enterprise,3,5223,AMER,1,9,4,billing,2,chat,3,support,1,1249,1.304987611,28,1,0,0,1,neutral,2,405,high,3
1000034047,Tue,2,100015,Small,1,media,7,Basic,1,126,APAC,3,2,2,mobile,3,web,1,support,1,18,1.186377438,0,0,0,0,0,neutral,2,356,low,1
1000034048,Fri,5,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,4,3,notifications,6,email,2,support,1,3,0.673515474,0,0,0,0,1,neutral,2,215,low,1
1000034049,Sun,7,100007,Large,3,media,7,Enterprise,3,5757,AMER,1,6,1,mobile,3,email,2,devops,2,199,0.539979799,0,0,0,0,1,negative,1,458,medium,2
1000034050,Wed,3,100017,Small,1,saas_b2b,3,Basic,1,150,APAC,3,4,0,auth,1,web,1,support,1,32,8.282836843,19,0,0,0,1,neutral,2,392,medium,2
1000034051,Fri,5,100015,Small,1,media,7,Basic,1,126,APAC,3,4,1,auth,1,email,2,devops,2,1,12.14428578,0,0,0,0,0,neutral,2,273,low,1
1000034052,Wed,3,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,8,2,auth,1,chat,3,support,1,759,5.094977504,0,0,0,0,0,neutral,2,478,medium,2
1000034053,Mon,1,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,5,1,analytics,5,phone,4,devops,2,92,5.569097415,4,0,0,0,1,neutral,2,346,medium,2
1000034054,Tue,2,100020,Medium,2,gaming,4,Plus,2,481,AMER,1,2,1,notifications,6,chat,3,product_manager,3,5,2.364666449,0,0,0,0,1,neutral,2,192,low,1
1000034055,Tue,2,100006,Small,1,logistics,6,Basic,1,73,AMER,1,1,2,auth,1,chat,3,product_manager,3,17,8.227364628,0,0,0,0,0,neutral,2,380,low,1
1000034056,Thu,4,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,2,1,data_pipeline,4,web,1,support,1,33,14.96785229,0,0,0,0,1,neutral,2,503,medium,2
1000034057,Thu,4,100012,Small,1,gaming,4,Basic,1,71,APAC,3,1,2,auth,1,email,2,c_level,5,10,2.491551203,0,0,0,1,0,neutral,2,256,medium,2
1000034058,Tue,2,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,3,3,auth,1,chat,3,c_level,5,57,3.011604298,40,0,0,0,1,neutral,2,504,high,3
1000034059,Thu,4,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,2,3,billing,2,chat,3,product_manager,3,9,0,56,0,0,0,0,neutral,2,227,low,1
1000034060,Tue,2,100017,Small,1,saas_b2b,3,Basic,1,150,APAC,3,2,0,auth,1,email,2,support,1,13,9.029016189,0,0,0,0,0,negative,1,359,low,1
1000034061,Mon,1,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,3,1,auth,1,web,1,product_manager,3,15,9.311019008,19,0,0,0,0,negative,1,267,medium,2
1000034062,Wed,3,100020,Medium,2,gaming,4,Plus,2,481,AMER,1,1,0,mobile,3,phone,4,devops,2,47,2.726174798,0,0,0,0,1,positive,3,404,low,1
1000034063,Tue,2,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,1,2,mobile,3,web,1,product_manager,3,169,4.157656854,0,0,0,0,1,neutral,2,439,medium,2
1000034064,Wed,3,100010,Large,3,saas_b2b,3,Plus,2,5353,EMEA,2,7,1,notifications,6,chat,3,finance,4,38,13.3682275,0,0,0,0,0,neutral,2,413,medium,2
1000034065,Thu,4,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,1,3,analytics,5,email,2,support,1,81,0.691476897,10,0,0,0,1,neutral,2,437,medium,2
1000034066,Thu,4,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,4,1,billing,2,email,2,c_level,5,41,5.121444633,13,1,0,0,1,negative,1,380,high,3
1000034067,Mon,1,100011,Small,1,gaming,4,Basic,1,74,APAC,3,3,0,mobile,3,chat,3,product_manager,3,2,3.160341079,0,0,0,0,0,neutral,2,236,low,1
1000034068,Thu,4,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,3,1,auth,1,phone,4,c_level,5,2037,7.445945355,34,0,0,0,0,neutral,2,527,high,3
1000034069,Sat,6,100009,Medium,2,media,7,Enterprise,3,639,EMEA,2,3,0,data_pipeline,4,email,2,c_level,5,78,18.04878393,44,0,0,0,1,neutral,2,347,high,3
1000034070,Mon,1,100004,Small,1,saas_b2b,3,Plus,2,118,APAC,3,4,0,mobile,3,email,2,support,1,5,1.635591515,13,0,0,0,0,positive,3,160,low,1
1000034071,Mon,1,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,6,5,analytics,5,chat,3,c_level,5,153,10.34805709,0,0,0,0,0,negative,1,396,medium,2
1000034072,Mon,1,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,4,2,notifications,6,email,2,support,1,123,1.164339887,0,0,0,0,0,neutral,2,348,low,1
1000034073,Sun,7,100006,Small,1,logistics,6,Basic,1,73,AMER,1,2,1,mobile,3,web,1,devops,2,1,4.428320155,0,0,0,0,0,negative,1,270,low,1
1000034074,Sun,7,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,0,2,auth,1,email,2,devops,2,40,2.802240602,27,0,0,0,1,neutral,2,336,medium,2
1000034075,Thu,4,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,6,4,mobile,3,chat,3,support,1,288,3.232763992,7,0,0,0,1,neutral,2,472,medium,2
1000034076,Fri,5,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,8,2,data_pipeline,4,chat,3,c_level,5,1835,12.9075641,81,0,0,0,1,neutral,2,491,high,3
1000034077,Mon,1,100002,Large,3,fintech,1,Enterprise,3,5223,APAC,3,13,2,mobile,3,phone,4,devops,2,358,10.85011464,0,0,0,0,1,negative,1,418,medium,2
1000034078,Wed,3,100010,Large,3,saas_b2b,3,Plus,2,5353,AMER,1,3,5,data_pipeline,4,phone,4,c_level,5,859,7.85287823,22,0,0,0,0,neutral,2,476,high,3
1000034079,Fri,5,100020,Medium,2,gaming,4,Plus,2,481,AMER,1,2,2,mobile,3,chat,3,support,1,12,4.837818688,5,0,0,0,1,neutral,2,316,low,1
1000034080,Fri,5,100011,Small,1,gaming,4,Basic,1,74,APAC,3,1,0,mobile,3,chat,3,devops,2,0,1.537164835,0,0,0,0,0,neutral,2,118,low,1
1000034081,Wed,3,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,0,3,auth,1,phone,4,support,1,27,3.399156241,0,0,0,0,1,neutral,2,448,low,1
1000034082,Thu,4,100001,Small,1,ecommerce,2,Basic,1,87,APAC,3,5,0,mobile,3,web,1,support,1,3,7.26846596,3,0,0,0,1,neutral,2,394,low,1
1000034083,Mon,1,100007,Large,3,media,7,Enterprise,3,5757,EMEA,2,5,2,auth,1,chat,3,devops,2,271,3.603343036,0,0,0,0,0,positive,3,391,medium,2
1000034084,Mon,1,100003,Small,1,media,7,Plus,2,100,AMER,1,1,2,mobile,3,phone,4,finance,4,4,2.513570948,12,0,0,0,1,neutral,2,477,low,1
1000034085,Wed,3,100003,Small,1,media,7,Plus,2,100,AMER,1,5,2,analytics,5,chat,3,support,1,2,0.256294184,0,0,0,0,1,neutral,2,232,low,1
1000034086,Thu,4,100018,Large,3,saas_b2b,3,Plus,2,5721,EMEA,2,3,2,analytics,5,email,2,c_level,5,178,0.982905932,0,0,0,0,1,neutral,2,318,medium,2
1000034087,Thu,4,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,4,4,analytics,5,email,2,product_manager,3,15,1.845022956,0,0,0,0,1,positive,3,155,low,1
1000034088,Mon,1,100006,Small,1,logistics,6,Basic,1,73,AMER,1,2,0,analytics,5,email,2,product_manager,3,1,0.846198423,12,0,0,0,0,neutral,2,210,low,1
1000034089,Thu,4,100004,Small,1,saas_b2b,3,Plus,2,118,APAC,3,0,1,notifications,6,email,2,support,1,11,1.65106496,0,0,0,0,0,neutral,2,217,low,1
1000034090,Sun,7,100005,Large,3,logistics,6,Plus,2,4799,EMEA,2,2,5,mobile,3,web,1,devops,2,138,3.764982698,19,0,0,0,1,negative,1,374,medium,2
1000034091,Mon,1,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,6,4,analytics,5,chat,3,devops,2,53,3.097673142,0,0,0,0,1,neutral,2,527,low,1
1000034092,Wed,3,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,4,1,auth,1,web,1,support,1,4,13.19139782,0,0,1,0,1,neutral,2,330,medium,2
1000034093,Fri,5,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,3,3,notifications,6,phone,4,support,1,2,1.745592673,0,0,0,0,1,negative,1,461,low,1
1000034094,Thu,4,100025,Medium,2,saas_b2b,3,Plus,2,547,EMEA,2,1,1,auth,1,phone,4,support,1,43,1.797627228,0,0,0,0,1,neutral,2,449,low,1
1000034095,Mon,1,100007,Large,3,media,7,Enterprise,3,5757,AMER,1,6,7,data_pipeline,4,chat,3,c_level,5,764,2.390081173,6,0,0,0,1,positive,3,562,high,3
1000034096,Mon,1,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,1,2,analytics,5,web,1,finance,4,3,1.327020109,0,0,0,0,1,neutral,2,334,low,1
1000034097,Mon,1,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,6,1,mobile,3,web,1,finance,4,54,2.939841676,0,0,0,0,1,neutral,2,479,low,1
1000034098,Mon,1,100015,Small,1,media,7,Basic,1,126,APAC,3,0,0,mobile,3,web,1,devops,2,7,2.34284839,26,0,0,0,0,negative,1,349,low,1
1000034099,Fri,5,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,9,3,data_pipeline,4,phone,4,support,1,867,5.726678737,28,0,0,0,1,positive,3,728,high,3
1000034100,Tue,2,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,7,2,data_pipeline,4,web,1,c_level,5,4728,0.796556908,31,0,0,0,1,neutral,2,537,high,3
1000034101,Thu,4,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,6,7,billing,2,chat,3,devops,2,370,1.906171981,0,0,0,0,1,neutral,2,453,medium,2
1000034102,Wed,3,100018,Large,3,saas_b2b,3,Plus,2,5721,EMEA,2,4,4,mobile,3,web,1,support,1,186,1.794503318,0,0,0,0,1,neutral,2,531,low,1
1000034103,Mon,1,100019,Small,1,ecommerce,2,Plus,2,332,AMER,1,4,0,auth,1,web,1,support,1,104,6.70349709,33,0,0,0,0,negative,1,314,high,3
1000034104,Thu,4,100024,Medium,2,healthcare,5,Enterprise,3,572,EMEA,2,3,3,billing,2,web,1,product_manager,3,35,7.460251979,21,0,0,0,1,negative,1,409,medium,2
1000034105,Thu,4,100021,Medium,2,ecommerce,2,Plus,2,999,EMEA,2,4,1,analytics,5,phone,4,finance,4,11,0.340422785,0,0,0,0,1,negative,1,326,low,1
1000034106,Thu,4,100005,Large,3,logistics,6,Plus,2,4799,AMER,1,6,0,data_pipeline,4,email,2,devops,2,24,11.72815378,0,0,0,0,0,neutral,2,418,low,1
1000034107,Mon,1,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,1,0,notifications,6,chat,3,support,1,7,5.393682337,19,0,0,0,0,neutral,2,368,low,1
1000034108,Thu,4,100022,Medium,2,saas_b2b,3,Enterprise,3,596,EMEA,2,8,3,data_pipeline,4,web,1,finance,4,23,5.674372863,0,0,0,0,1,neutral,2,301,low,1
1000034109,Tue,2,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,8,4,data_pipeline,4,chat,3,support,1,283,18.41744067,0,0,0,0,1,neutral,2,596,medium,2
1000034110,Thu,4,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,0,1,mobile,3,web,1,devops,2,2,2.879355387,0,0,0,0,1,negative,1,324,low,1
1000034111,Thu,4,100014,Small,1,fintech,1,Basic,1,133,EMEA,2,5,0,auth,1,email,2,support,1,20,3.701387239,0,0,0,0,0,negative,1,333,low,1
1000034112,Wed,3,100012,Small,1,gaming,4,Basic,1,71,APAC,3,1,2,analytics,5,email,2,support,1,3,2.207424857,4,0,0,0,0,neutral,2,206,low,1
1000034113,Mon,1,100023,Small,1,healthcare,5,Basic,1,101,AMER,1,3,3,notifications,6,web,1,support,1,4,10.49640646,19,0,0,0,0,neutral,2,262,medium,2
1000034114,Mon,1,100020,Medium,2,gaming,4,Plus,2,481,AMER,1,0,2,mobile,3,chat,3,devops,2,9,0.743291162,0,0,0,0,1,positive,3,379,low,1
1000034115,Fri,5,100018,Large,3,saas_b2b,3,Plus,2,5721,AMER,1,6,2,auth,1,web,1,support,1,615,4.078582151,0,0,0,0,1,neutral,2,449,medium,2
